TXT,Polarity,Subjectivity
"'''Comment'''. I have no doubt that you mean well, and I know that edit counts are meaningless, but 70 is a bit absurd.--",-0.4375,0.8958333333333334
<s> Should have happened last time.,0.0,0.06666666666666667
"Good on you for being bold, but not ready for tools just yet. &ndash;",0.31111111111111106,0.5888888888888889
I would prefer to see more activity in Wikipedia namespace to obtain familiarity with our processes.,0.5,0.5
"What exactly does ''cleaning up and streamline ideas'' mean, and why would you need admin abilities to do that?  --",-0.03125,0.46875
"'''Set condition one throught the wiki..''' - Wow! Weak answers, and serious [[WP:OWN|ownership problems]]. Never even accepted self nom. [http://en.wikipedia.org/w/index.php?title=User_talk:24.93.207.12&diff=prev&oldid=77230342 This edit summary] concerns me, [http://en.wikipedia.org/w/index.php?title=Anime&diff=prev&oldid=77232352 oh and this one too], You also fail to use fair use rationales on fair use image uploads, and rarely use edit summarys. You've shown a lack of understanding of Wikipedia guidelines and policys to me, (Advice: Withdraw, return in 5000 edits or 4 months, also please read [[WP:CIVIL]]). <small><font face=""Tahoma"">'''thanks'''/",0.10208333333333333,0.6864583333333334
"Great contributions, especially to Wikipedia and Wikipedia:talk namespace.  Combine that with nice answers to the questions and 2000 article edits, and you have an admin.",0.4666666666666666,0.9166666666666666
"Hey, I wanted to nominate this guy. Anyway, I agree with Jeff on some things, I disagree with him on others. But every encounter has left me with the impression that he is reasonable, will always discuss things calmly, and is willing to listen to criticism and dissenting views, and actually wants to understand them, rather than just disagree with them. Should make a good admin. --",0.27499999999999997,0.46666666666666673
Reviewed User talk: and Wikipedia: contributions and '''approved''' of them. &mdash;,0.0,0.0
"Never, he'd make a terrible admin. --",-1.0,1.0
,0.0,0.0
<b>[[User:Digitalme|digital_m]],0.0,0.0
"Having looked over the comments given, I believe this user is worthy of adminship.",0.3333333333333333,1.0
"[[User:Merovingian|M]][[Wikipedia:Esperanza|<font color=""green"">'''e'''</font>]]",-0.2,0.3
"'''Keep''' Pretty far into the inclusionist camp, possibly even the most inclusionist regular contributor on AfD currently.  It's commendable that Jeff has remained staunchly true to his views without becoming dogmatic or confrontational about them.  While it's safe to say that we don't always agree, I think Jeff will make a good admin.  Welcome aboard.",0.3318181818181818,0.6797202797202797
Strikes me as having all the right stuff somewhere. ''',0.2857142857142857,0.5357142857142857
'''Neutral''' per question four and per Redvers,0.0,0.0
"User's last 500 edits look good, except that they cover an entire year. Not really active enough. —",0.15333333333333332,0.47833333333333333
No obvious need for tools. &ndash;,0.0,0.5
"Sorry, but your answers to questions aren't particularly compelling :) You can help prevent vandalism without admin tools, and if you up your contribution rate, spend some more time looking around the place participating in XfDs and such, <s>and request an editor review</s>, an RfA sometime next year might just work out. Good luck! <span style=""font-family:Trebuchet MS"">",0.2392857142857143,0.6
"Don't see why not. [[Wikipedia:Esperanza|<font color=""#000000"">'''''ε'''''</font>]]",0.0,0.0
"Per all above, too soon.",0.0,0.1
'''Nay''' more experience needed,0.5,0.5
"'''Neutral''' Benon, you know I love ya, but I think it's really too soon for you.  You're great with reverting vandalism, but that's all I've seen you do these past couple weeks.  RFR would be perfect for you, but I don't feel Adminship is right for you, ''just yet''. --<b><font color=""666666"">[[User:Lightdarkness|light]]</font><font color=""#000000"">",0.4226190476190476,0.5559523809523809
"'''Neutral'''  Benon has been editing heavily for a while, but I don't think you're ready yet.  Keep up the good work, and in a few months, please try again. --",0.12499999999999999,0.42500000000000004
"'''Neutral''' You've been registered for a bit, but have really just started editing regularly.  Be sure to look in to and work on the Project areas, as well as articles.",0.35,0.5444444444444444
'''Neutral'''. Looks otherwise OK but has been really active for too little time.,0.05972222222222223,0.5333333333333333
'''Neutral'''. It will be better if you contribute more for longer time.--,0.5,0.5
Not sure yet.  --,-0.25,0.8888888888888888
"'''Neutral''' - sorry mate but I think another month or so would do you the world of good. --[[user:Celestianpower|Cel]]<font color=""green"">[[WP:ESP|e]]</font>",-1.850371707708594e-17,0.6333333333333334
"'''Neutral'''. While I feel that ""number of months"" is just another form of editcountitis, the painful truth is that Wikipedia has A LOT of policies, and to even get acquainted with half of them, you need more than a month and a half. I wish this user the best of luck and hope they will come back in late March if they keep up this level of commitment.",0.08333333333333334,0.4041666666666667
"'''Neutral'''. You have shown yourself to be a dedicated vandal fighter. However, being an admin is more than just fighting vandals. I suggest you read up on what admins do (such as at the [[Wikipedia:Administrators' reading list|Administrators' reading list]] and maybe check out some of the conversation at [[WP:AN]] and [[WP:ANI]]. --[[User:Deathphoenix|D]][[Wikipedia:Esperanza|'''e''']]",0.25,0.5
"'''Neutral''' until more experienced, and use correct spelling/grammer, please  <span class=""user-sig user-Quarl""><i>&mdash;",0.65,0.7
"'''Neutral''', its really too soon. Really needs more experience. --[[User:Terenceong1992|Ter]][[Wikipedia:Esperanza|<font color=""green"">e]]</font>",0.175,0.3
"Too soon. Patience, my young padawan. I do admire your willingness to admit you were once a vandal, though. &ndash;",0.1,0.4
'''Neutral''' maybe next time and I agree with Quadell about admitting that you were once a vandal. --,0.0,0.0
"'''Neutral''', too few talk and Wikipedia talk edits.",-0.2,0.1
,0.0,0.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
"Agree. Also not enough REAL mainspace edits for my liking, I'd contend at least a third of them are vandal reverts.",-0.024999999999999994,0.30000000000000004
"""To all you vandals out there: This user [[Wikipedia:Do not insult the vandals|avoids insults]] for [[Wikipedia:Vandalism|'''vandalism''']], moving straight to '''[[actual bodily harm]]'''.""  If that is intended as a joke, it's in poor taste.  I would not trust benon3 with the mop. --",-0.05,0.3
Not a chance.,0.0,0.0
'''Neutral''' I don't think that what your currently doing needs admin tools.<small>—The preceding [[Wikipedia:Sign your posts on talk pages|unsigned]] comment was added by,0.0,0.4
,0.0,0.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
"I find it admirable that you ''admit'' to vandalism. What I want to know, however, is why you did it in the first place? Secondly, if you didn't have the maturity not to vandalise when you were already a Law student at university, why should I believe you have the necessary maturity now? Thanks. --",0.1125,0.3833333333333333
,0.0,0.0
"--[[User:Terence Ong|Ter]][[Wikipedia:Esperanza|<font color=""green"">e</font>]]",-0.2,0.3
"[[User:HighwayCello|H]]<font color=""#009933"">[[User:HighwayCello/Esperanza|ig]]</font>",0.0,0.0
<b>[[User:Digitalme|digital_m]],0.0,0.0
"[[User:Merovingian|M]][[Wikipedia:Esperanza|<font color=""green"">'''e'''</font>]]",-0.2,0.3
'''Cleared''' Off you go to baggage claim to retrieve the admin tools. --,0.0,0.0
,0.0,0.0
—,0.0,0.0
,0.0,0.0
'''Sorry but no'''. Per above. -- ''',-0.25,0.55
Sorry '''no'''. Mostly per Tree Biting Conspiracy. I don't think contributors who do not focus on content should be ennobled.,-0.375,0.75
,0.0,0.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
&ndash;,0.0,0.0
It's time,0.0,0.0
,0.0,0.0
'''About fucking time'''. &mdash; ''',-0.6,0.8
,0.0,0.0
"'''Definitely'''. I've said it before and I'll say it again. Everybody has an edit button, but only  admins have block/delete/etc buttons. While this doesn't mean that admins shouldn't write articles, it does mean that you can't hold it against somebody on an RfA if they don't write articles much, as it just is not relevant. In addition, while he may not participate in deletion discussions much, he quite clearly does revert vandals frequently, and so a block button would be useful to him.  He has a reason to need the tools and there's nothing to suggest that he'll abuse them. This user should be given adminship. --",0.007499999999999998,0.48583333333333334
"'''Suppoer''' per Keitei. ~<span style=""border:1px solid #666688;background:#ccccff;padding:1px"">[[user:crazytales56297|''crazy'']][[user talk:crazytales56297|'''tales''']][[user:crazytales56297/EA|<font color=""green"">56297</font>]]</span>",-0.26666666666666666,0.43333333333333335
He should have been promoted a long time ago. &mdash;,-0.05,0.4
,0.0,0.0
"Switching to '''Neutral''' right now, due to his spelling issues, although in respect I'm not against his dyslexia. --Slgr<font color=""#228B22"">[[Wikipedia:Esperanza|@]]</font>ndson <small>(",0.08035714285714285,0.45535714285714285
"I'm impressed with your mainspace contributions. However, you need projectspace contributions, to show you are familiar with policy, and you only have 29. Even in theory, we can't only give admin tools where they relate to vandal fighting, we have to give them all. So I have to be able to trust that you know what you're doing with all of them, and I can't. -",0.375,0.825
Little projectspace participation - <b>,-0.1875,0.5
"While your contributions to the encyclopedia are to be commended, your lack of involvement with the nuts and bolts of the site fails to show that you fully understand the many, ''many'' policies and guidelines that an administrator is expected to understand and enforce. [[User:EVula|EVula]] <span style=""color: #999;"">// [[User talk:EVula|talk]] //",0.1,0.42500000000000004
"'''Neutral''' The importance of demonstrating your knowledge of [[:WP:Policy|policies and guidelines]] cannot be overestimated, as these are what guide decisions on admin tasks such as blocking, deleting and protecting articles.  The best way to do this is to contribute to XfD discussions and cite policies when you give your opinions.  Do this in addition to your other regular tasks and I think that you will succeed in gaining consensus on the next RfA.  Give it three months or so.",0.175,0.25038461538461537
'''Neutral'''. This candidate has very good skills and has contributed but what makes him better than the countless others that have also written about Norse literature. I remain neutral and feel indifferent to him becoming an administrator or not.,0.46499999999999997,0.6575000000000001
'''Neutral''' low activity in the project space. ←,0.0,0.3
"'''Neutral''' I do not to seem to pile on, so am voting neutral. But you have very few edits in [[WP:NAMESPACE]], and canvassing is not looked on with favour.--",-0.26,0.13
"Too inexperienced: Please, get experience and community trust by participating here, on the talk page, voting on policies, on [[AFD]]s, go on [[Help:Starting a new page|New Pages]] and [[Recent Changes]] Patrol, and try writing a few articles. We need to know that you are committed. Youll be good in no time if you take my advice.",0.10727272727272726,0.400909090909091
"I have some good things from this user, not without his/her merits, but from what I've read, the editor needs to get a deeper understanding of policy, especially in relating to adminasterial (not a word, but whatever ;) jobs. [[User:HighwayCello|H]]<font color=""#009933"">[[User:HighwayCello/Esperanza|ig]]</font>",0.31666666666666665,0.8666666666666667
"I would advocate closing this RfA early and seeking an [[Wikipedia:Editor_review|editor review]] instead.  This will give you specific areas upon which to improve in order to demonstrate good admin potential.  The answers to the questions below do not currently demonstrate such potential. <span style=""border:1px solid #808;padding:1px;"">",0.09999999999999999,0.503125
'''Neutral''' per others.  I would also like to see some more mainspace and Wikipedia-space edits. --,0.5,0.5
"'''Neutral''', I see you have a good number of namespace edits, and a good interaction with other users, but you are lacking article talk page edits, at just above 1% of your total edits. These are important because they mean that you try and help get consensus when modifying articles. If you are going to work with merges, in example, if you don't use article talk pages you may merge stuff that others don't want, or are still discussing. Having reviewed your previous nominations (ended [[Wikipedia:Requests for adminship/Bigtop|July 7]] and [[Wikipedia:Requests for adminship/Bigtop (2nd nomination)|July 10]]), makes me think you are trying ""too hard"" to become adminship, which is sometimes frowned upon here. And in this especifically case, I agree. Three times in 40 days is a little too much for my own taste. Spend some more time doing what you are doing{{spaced ndash}}",0.144047619047619,0.5014880952380953
"'''Neutral''' Bigtop certainly seems like a good user, but his very low number of article talk edits- which I personally consider even more important than actual article edits- worries me, as does his age (whether or not this is an irrational worry is open to debate). <small>—The preceding [[Wikipedia:Sign your posts on talk pages|unsigned]] comment was added by",0.22678571428571426,0.4951785714285714
"'''Neutral''' Answers to questions don't display a wealth of knowledge of policy.  Low mainspace edits but good effort to talk to other users, something that is very important for all admins to be able to do.  Admits that he needs help in several areas but we all have strengths and weaknesses.  I would recommend [[Wikipedia:Editor review|editor review]] and possibly signing up for [[Wikipedia:Esperanza/Programs#Admin_Coaching|admin coaching]] too. Another RfA can always be submitted in three or four months' time. <span style=""border:1px solid #808;padding:1px;"">",0.199375,0.5
,0.0,0.0
"Hear, hear. As stated before, although he and I disagree on almost everything political, I am yet to see as neutral an editor as Biruitorul.",0.0,0.1
In my experience Biruitorul is a friendly and knowledgeable editor.,0.375,0.5
good luck :) --,0.6,0.8
,0.0,0.0
"We don't ""fight"" changes. <b>...&nbsp;</b><span style=""background-color: #11cbc4;width:52px;height:16px;font-size:12px;p{text-align:center}"">",0.0,0.0
"'''Opppose'''. I respect JMabel's opinions, but I'm concerned about not enough project space experience. Come back in a couple of months.",0.0,0.25
"'''Opppose''' Wants to close AfD's but has two or three AfD contributions since October, 13 total? ~",0.1,0.425
"'''Neutral''' not comfortable with the amount of experience in project space.  Also, this [http://en.wikipedia.org/w/index.php?title=Wikipedia%3ARomanian_Wikipedians%27_notice_board&diff=90490157&oldid=90394247 advertisement of this RfA] by the nominator is a bit of a negative. —",-0.25,0.6000000000000001
'''Neutral''' no strong need for tools. ←,-0.21666666666666667,0.7333333333333334
"'''Neutral''' per Sarah Ewart. <span style=""font-family:Trebuchet MS"">",0.0,0.0
'''Neutral''' per Crzrussian. Try XfD for a start. Come back in a few months and I'll reconsider. -,-0.1,0.05
''',0.0,0.0
"[[WP:WAIN]], and inexperience in process. -",0.0,0.0
"'''Neutral'''Plenty of work going on in CfD but I can find no participation in AfD to date.  Additionally, the answer to Q3 mentions reverting vandalism but I see no associated warnings about said vandalism in your user Talk history.  Vandals should be warned when they are caught in order to tell them that their behaviour will not be tolerated - to not do so doesn't demonstrate an understanding of the admin responsibilities towards countering vandalism.  I also see no reports of vandals to [[:WP:AIV]].  An understanding of [[:WP:Policy|policies and guidelines]] pertaining to the admin tools is vital for prospective admins, as is participating in the admin-related processes.",0.1,0.4
"'''Neutral''' Seems good enough to become an admin, but I really would like more thorough answers, better AfD participation if you want to do admin work on AfD, and much better edit summary usage.--",0.39999999999999997,0.4666666666666666
"'''Neutral''' per Husond. I looked at your record via Interiot's Tool, and although you are quite active on Wikipedia, you don't demostrate the abilities of an Admin. '''",-0.13333333333333333,0.6
"'''Neutral''' A really good user who won't abuse the tools but shows little need for the tools.--<font color=""#27408B"" size=""2"">'''Kind Regards - '''",0.3708333333333333,0.6666666666666666
"'''Neutral''' I would like to see more participation in the AfD process. --<font style=""background:gold"">[[Wikipedia:Esperanza|<font color=""green"">S</font>]]",0.15,0.4
'''Neutral''' per other neutral comments. --,-0.125,0.375
'''Neutral''' per other neutral points. ''''',-0.125,0.375
"'''Neutral''' - great edits (tho not so great diligence with summaries), a long time valuable contributor, clearly; but the points brought up by the opposing users are all valid.--Dmz5<small>[[Special:Contributions/Dmz5|*Edits*]]",0.41250000000000003,0.5708333333333333
'''Neutral'''. I'm mostly concerned about the usage of edit summary-- or lack thereof.,0.5,0.5
"'''Neutral''' I recognise your efforts to improve the information to cricket related topics, but this ""''As for the infantiles who write rude words and then run off laughing, the quick revert does it all''"" while it removes an immediate problem, I struggled to find any instance since September where you reverted such infantiles, with the what I did there was no follow up warning placed on the  users talk page the lack of warnings before listings at [[WP:AIV]] are a consistant problem",0.008333333333333331,0.5
Account made only a few days ago. Zero contributions to the main article namespace. Recommend withdrawal.,-0.011111111111111118,0.4777777777777778
Is this a joke? Bureacrat should remove this. --,0.0,0.0
,0.0,0.0
"'''Neutral'''. I am inherently suspicious of nominations from editors like [[User:Starwarsrebel]]. The user has 18 edits, 5 of which are this nomination. --",0.0,0.0
"'''Neutral''' when a user nominates another editor on the very first day. <span style=""border:1px solid #000;padding:1px;""><font style=""color:#ffd700;background:#000;"">",0.1625,0.26666666666666666
"'''I'm convinced''' although I'm worried about you talking to yourself in the acceptance statement. ''Tariq, leave him alone man; he's just having some fun.'' -- '''",0.3,0.2
"'''Sorry''', I'm one of those 1FA guys. -- '''[[User talk:Miborovsky|Миборо]]",-0.5,1.0
"'''Neutral''' - less than 300 Wikipedia namespace edits, which fails my criteria. However, everything else looks great. '''",0.044444444444444474,0.37222222222222223
"'''Neutral''' per Kalathalan. --<font style=""background:gold"">[[Wikipedia:Esperanza|<font color=""green"">S</font>]]",-0.2,0.3
"'''Neutral''', I am on the fence here. Wikipedia space edits are low which doesn't indicate much experience in AFDs. Good work on the vandal fighting.--",0.3,0.3666666666666667
'''Neutral'''. - [[User:Mailer_diablo|Mailer Dia]]'''[[User:Mailer_diablo/B|b]]''',0.0,0.0
'''Neutral'''. --,0.0,0.0
,0.0,0.0
"'''Extremely strong neutral''' to counteract the Freak ''supra''. Less than 300 Wikipedia namespace edits, which fails my criteria. However, everything else looks great. - <b>",0.1416666666666667,0.4625
'''Reluctant neutral''' per above.,0.0,0.1
"'''Neutral''': The edits are a little weak outside the main space. --Slgr<font color=""#228B22"">[[Wikipedia:Esperanza|@]]</font>ndson <small>(",-0.09895833333333334,0.3770833333333333
,0.0,0.0
,0.0,0.0
"'''Neutral''' Like the user, but not enough edits. Sorry. [[User:Master of Puppets|Mopp]]",-0.25,0.75
"'''Neutral''' You are on the way to being an admin but I don't think that you are there yet.  Redvers makes a key point above - you have to talk to editors to remind them of their responsibilities.  An admin has to be preprared to talk about each and every action they or someone that they are interacting with has performed.  Not informing vandals that they have had their efforts reverted is harming their efforts to be good contributors and other editors/admins efforts to stop persistent vandalism.  Other than that, I see that you participate in XfD discussions, which is good, but difs such as [http://en.wikipedia.org/w/index.php?title=Wikipedia:Articles_for_deletion/Glifted&diff=prev&oldid=63231605], [http://en.wikipedia.org/w/index.php?title=Wikipedia:Articles_for_deletion/Mechanist&diff=prev&oldid=63761508], [http://en.wikipedia.org/w/index.php?title=Wikipedia:Articles_for_deletion/Rodney_Ascher&diff=prev&oldid=60150100], [http://en.wikipedia.org/w/index.php?title=Wikipedia:Articles_for_deletion/Rodney_Ascher&diff=prev&oldid=60150147] and [http://en.wikipedia.org/w/index.php?title=Wikipedia:Articles_for_deletion/Soul_Calibur_IV&diff=prev&oldid=20777671] don't refer to policies and guidelines such as [[WP:BIO]], [[WP:NOT]] and [[WP:SOFTWARE]].  It is always good to use policies and guidelines to justify your actions because our decisions then are not arbitary; it also helps to demonstrate that an editor has a firm grasp of the principles of Wikipedia.  Keep editing and keep improving and you will be on your way to admin status in another few months' time.",0.12916666666666668,0.4375
'''Neutral''' per Redvers and (aeropagitica) --,0.0,0.0
"'''Neutral''' (edit conflict) Please don't get down by this RfA.  Keep up the good work, get familiar with the policies and customs, and listen to the feedback provided from the RfA.--",0.30648148148148147,0.462962962962963
"'''Neutral''', please listen to Redvers and (aeopagitica)'s great advice. Good luck in the future. '''[[User:Riana_dzasta|riana]]_[[User talk:Riana dzasta|dzast]]",0.5,0.4916666666666667
"Very few substantive edits, almost none to WP namespace, no edit summaries, evidence of complete unfamiliarity with process. —",-0.08,0.265
More experience is required before taking on admin duries.,0.5,0.5
"[[WP:SNOW]] - please withdraw, either canddate or a bureaucrat.",0.0,0.0
"'''Neutral'''. Otherwise OK, but time on Wikipedia and number of edits are too low.",0.25,0.4
,0.0,0.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
Nothing to suggest there would be a problem here.,0.0,0.0
Essentially no involvement in Wikipedia policy or administrative processes. Answer to question one can be copied out of some admin handbook page; it is not the result of being familiar with the processes listed. Egregiously empty ballot-casting in what few AfDs there are. —,0.018750000000000003,0.35000000000000003
This candidate would benefit from more experience with process. (,0.5,0.5
"'''Neutral''' while you seem to be a good user, I see almost no vandalism warnings to match your vandalism reverts. And per other concerns. &mdash; <span style=""font-family: Comic Sans MS"">",0.27499999999999997,0.4916666666666667
"'''Neutral''' I know that you're a good user, very active in helping users and wikignoming, but I'd proabably like to see more of the same, with a lot more involvement in the Project_talk namespace, as this shows us that you're using and discussing policy.  Also, I'd like to see way more vandalism warnings, as has been pointed out, as they're indispensable when deciding to block (or not).  Keep up the good work! <strong>[[User:Martinp23|M]]",0.4127083333333333,0.563125
"'''Neutral''', same as Daniel.Bryant. Sorry. <span style=""font-family:Trebuchet MS"">",-0.25,0.5625
"'''Neutral''' per Seadog. You seem like you would be a good admin, but I would love to see you spread out your edits to other areas other than New Zealand. You're certainly capable of being an admin. I'd improve and try again in 3 months or so. --",0.2143939393939394,0.46742424242424246
"Despite the user's inherently kind and easy demeanor, I cannot stand by this. More and more nominations are being input with users that have had too little experience and are performing ""burnout"" editting habbits within the recent month proceeding the nomination. Please gain more experience. -",0.3351190476190476,0.569047619047619
"'''Neutral''', I like all the work he has done in the Image area, but he still needs to be active a bit more, all but about 400 of his edits have come in the last month.",0.12222222222222223,0.3888888888888889
'''Neutral''' per NSLE.,0.0,0.0
"'''Neutral''' Great user, but around 80% of his edits coming only from this month. Needs more time really.",0.375,0.6125
"'''Neutral''', looks good. However, like DaGizza said, around 80% of his edits come from this month alone. An admin must have more experience. --[[User:Terenceong1992|Ter]][[Wikipedia:Esperanza|<font color=""green"">e]]</font>",0.3333333333333333,0.46666666666666673
"'''Neutral'''.  Needs more time. <small>[[User:Pschemp|<font color=""green"">psch</font>]][[WP:ESP|<font color=""green"">e</font>]]",0.033333333333333326,0.3666666666666667
'''Neutral'''. Give it a little more time :(. --,-0.14583333333333334,0.6666666666666666
"'''Neutral''', lack of Wikipedia namespace edits.",0.0,0.0
"'''Opposse''' Less than 500 edits, most of which have been in the last 6 weeks.  I know edits aren't everything, but if you try back in a couple of months, my vote may be different.  Basically ditto to ESkog's reasoning. --",0.06666666666666668,0.24666666666666667
Please get that overly large template off this page and use links to it instead. Thanks.,0.20714285714285713,0.3142857142857143
"'''Neutral''' Candidate needs more experience. Also, please use edit summaries on all edits, minor and major.--",0.1708333333333333,0.39999999999999997
--''Signed by'',0.0,0.0
"With all possible respect, '''no way'''. User shows no obvious knowledge of policy; has no significant history of communication with other users that I can find; edit summary use is almost nil; and, while the user was [http://en.wikipedia.org/w/index.php?title=Special:Log&type=block&page=User:Caldorwards4 blocked and unblocked] the same day (31 May 2006, yet!) after an investigation, it was clear there were [http://en.wikipedia.org/w/index.php?title=User_talk:Caldorwards4&diff=prev&oldid=56172252 issues] that still needed to be addressed. Meantime, the answers to the questions below are far, far less than convincing. I hope this candidate will broaden the horizons, so to speak, and consider acceptance several months down the road. <tt>",0.013773148148148145,0.5511574074074074
"'''Neutral'''. Small amount of wikipedia namespace edits, indicating a lack of knowledge of wikipedia policies. Please continue as a valuable contributor to wikipedia, and perhaps learn more about wikipedia policies and processes. [[User:DarthVader|DarthVad]][[Wikipedia:Esperanza|<font color=""green"">e</font>]]",0.016666666666666663,0.39999999999999997
"'''Neutral''' Not enough experience at the moment, I suspect a bad-faith nomination.  Try again in a few months when more experience has been gained. <span style=""border:1px solid #808;padding:1px;"">",0.075,0.30000000000000004
"'''Neutral''' No need to pile on. Please, please close this RfA per [[WP:SNOW]].",0.0,0.0
"'''Can't sleep, Cant' sleep, clown will eat me will eat me''' --[[User:Jeffrey O. Gustafson|Jeffrey O. Gustafson]] - ''",0.0,0.0
,0.0,0.0
--''Signed by'',0.0,0.0
Has done great work batting back vandals to protect [[50 Cent]]'s article. Whta could be more honourable :p ?,0.5125,0.5625
'''Dun't sleep after you get opped or clown will still eat you'''.Stay awake and edit happily as an op!,1.0,1.0
"'''""He's a tireless contributor""'''—I get it. *",0.0,0.0
I don't need another two months.  Some people take less time to prove that they'd be a good admin. —,0.26666666666666666,0.33333333333333337
Far too early. --,0.1,0.65
"Sorry, I would prefer more experience. Thanks!",0.08333333333333333,0.5666666666666667
"Completely agree with [[User:BD2412]] here, up to and including the ""nominated"" bit.",0.1,0.4
Per BDAbramsom.  Give it another month or two and my vote would be different. --,0.0,0.6
Per BDA.,0.0,0.0
'''Neutral'''. He's a very good vandal fighter but it's too early and I am not sure that he has edited enough articles yet. --,0.19,0.6172222222222222
"'''Growing pains!''' Wikipedia needs vandal fighters. Wikipedia needs people willing to evaluate new articles and work on AfDs. Wikipedia needs experienced article editors to help improve article content. Wikipedia needs a way to move beyond the monochrome administrator and have more than one type of hat to put on different types of ""trusted users"".  --",0.3372727272727273,0.6409090909090909
'''<nowiki>{{rfa_cliche1}}</nowiki>''',0.0,0.0
'''Bam'''. —[[User:BorgHunter|BorgHunter]] <sup><s>,0.0,0.0
"Feh, why not. <small><small><--Understatement</small></small> --[[User:Jeffrey O. Gustafson|Jeffrey O. Gustafson]] - ''",0.0,0.0
Heheh. —'',0.0,0.0
'''Ahh crap.. i wanted to nominate him''',-0.8,0.8
"'''Ditto.''' <span style=""font-size:95%;"">'''—",0.0,0.0
'''Neutral''' Changing vote per complaints that this is too extreme a violation of procedure and that it sets a very dangerous precedent.,-0.4525,1.0
--,0.0,0.0
"Actions which led to his desysopping were bad, but isolated. Did more good than bad during his tenure as admin, and I agree with Kelly on this one.",-0.04999999999999993,0.6083333333333333
,0.0,0.0
'''That's hot.''',0.25,0.8500000000000001
"Carnildo was the one person in the ""paedophile"" dispute who did the right thing. The Arbitration Committee ruling was wrong. He is a great Wikipedian and should have his adminship restored immediately.",0.19523809523809524,0.7285714285714286
"From my limited (singular) and spectacularly negative experience: Unrepentant and unremorseful, unpredictable and impuslive, unconciliatory and uncommunicable, unreflective and uncritical, disrespectful and as offensive as any user I've ever met on the wiki. Untrustworthy. That clerk-cum-prosecutor (unsuccessful, thankfuly) Johnleemk is the nominator does not surprise me, however. I do <u>not</u> wish to have a conversation thread bellow this; please respect that request and direct any and all comments on my vote elsewhere.",-0.08761904761904762,0.5285714285714286
"Per Taxman, above.",0.0,0.1
"'''Neutral'''. I have no qualms about his fine work with images, but it's a little too soon since earlier incidents. &mdash; '''",0.0763888888888889,0.5
"'''Neutral''' because there are strong arguments both for (forgiveness, that you did what you thought was right for the right reasons) and against (a pretty damning ArbCom finding, using a sledgehammer to crack a nut, reapplying too soon). I think you would have been better off waiting a few months to let memories fade, personally. --",0.22210884353741497,0.529251700680272
"'''Neutral''' while I thought Carnildo was great when I first got to know him, but as I read over time, maybe Carnildo is better suited to not have the mop.",0.5166666666666667,0.5277777777777778
'''Neutral''' Ultimately this is still a human endeavor and mistakes are made.  Still it is very soon after the incident.....--,0.06666666666666667,0.46666666666666673
"'''Neutral'''. I might be willing to give him another chance later, but right now it's still too controversial. --",0.27142857142857146,0.5589285714285714
"'''Neutral'''. A good user with a rather large spot on his/her record now. Probably needs more time to prove trustworthyness again. <font color=""#000080"">",0.47142857142857136,0.5095238095238096
"[[User:Merovingian|M]][[Wikipedia:Esperanza|<font color=""green"">'''e'''</font>]]",-0.2,0.3
,0.0,0.0
'''Neutral''' I am troubled by the comments on [[WP:AGF]].  But on the other hand I hate to puniliize a user for honesty in their RfA rather than giving safe answers.  The result is a conflicted neutral.,-0.23125,0.69375
'''Neutral'''. -,0.0,0.0
"'''Neutral''' There is no dispute on the quality of work the User has demonstrated with their contributions. However, I also share concern about the sentiments they have expressed about the [[WP:AGF]] policy. I believe AGF is a cornerstone of the Wiki Community and a mindset that is of vital need for an Administrator. Good faith should be assumed on a level that is tantamount to the ""beyond a reasonable doubt"" level that we hold guilt in society. A user needs to definitively demonstrate they are acting in bad faith and I think far too often the ""Bad Faith"" label is bandied about with newbies or more shy introverted users who do not ""talk"" as much as others in order to ""positively prove their ''good faith''"". Good Faith shouldn't hold the burden of evidence and I think that is where I most disagree with the candidate. The AGF policy serves as an internal checks and balance for civil discourse and it should be a looking glass that every admin views through--especially when the consideration of deleting articles or banning users is being made. This need applies to all users but it is of paramount importance with our administrators.",0.13515151515151516,0.4919191919191919
"'''Neutral''' Userpage could cause tensions with other users, otherwise great candidate.",0.3375,0.5625
,0.0,0.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
,0.0,0.0
--ⁿɡ͡b,0.0,0.0
'''Neutral''' per Tijuana.,0.0,0.0
"'''Neutral''' per all above. [[User:Dakpowers|<font color=""purple"">DakPow</font>]][[User:Dakpowers/Esperanza|<font color=""green"">'''e'''</font>]]",-0.1,0.2
"'''Neutral''' per Tijuana as well. This user has potential but needs to flaunt it a little bit more. Don't be discouraged though, I think you can pull it off. :) -→",0.203125,0.75
'''Neutral'''. Too fresh for me--needs more experience.,0.4,0.5
--,0.0,0.0
Per Amarkov. &mdash;,0.0,0.0
