User,Participation,total_score,Power Score
Whipmaster,191,478.0,0.1849099121602649
KarateLady,245,477.0,0.18482762808597578
Kertrats,30,480.0,0.18477774772648578
MoonLichen,151,478.0,0.18468596304150467
CameoAppearance,59,479.0,0.18455549545297154
C-M,119,478.0,0.1845068037464965
Lakhim,95,478.0,0.18437243427524036
Jcornelius,23,479.0,0.18435394124608734
Amynewyork4248,134,477.0,0.18420616928141617
Karwynn,171,476.0,0.184028706831654
CWood,30,478.0,0.184008516957255
HIZKIAH,1606,455.0,0.18398595839025372
Ironbrew,19,478.0,0.18394693094959594
Ams80,12,478.0,0.18390773985381292
Ruennsheng,148,476.0,0.18389993608836688
Routerone,67,477.0,0.18383105450749282
Njaard,64,477.0,0.1838142583235858
Carpet9,1982,449.0,0.1837833877989075
AllTalking,58,476.0,0.1833960505711564
CreazySuit,385,471.0,0.18330375769394425
Dmgultekin,105,475.0,0.18327457540108424
Reubzz,101,475.0,0.18325218048920822
Jiujitsuguy,95,475.0,0.1832185881213942
Metallic95,152,474.0,0.18315310023101214
Raphael1,120,474.0,0.18297394093600397
Throwawayhack,527,468.0,0.18294493091169686
Jeff503,39,475.0,0.18290505935512988
Simul8,507,468.0,0.18283295635231675
Jodmar,161,473.0,0.18281887339811778
Misou,83,474.0,0.18276678800115076
Nnfolz,68,474.0,0.18268280708161566
Trumpetband,132,473.0,0.18265651028701663
Jibran1,544,467.0,0.1826554939025546
Bucephala,196,472.0,0.1826302134924176
Jamason,53,474.0,0.1825988261620806
AdrianTM,117,473.0,0.18257252936748153
Die4Dixie,525,467.0,0.18254911807114346
JasonDUIUC,315,470.0,0.18252723135149848
Voui,107,473.0,0.1825165420877915
Mdchachi,106,473.0,0.1825109433598225
DracoEssentialis,310,470.0,0.18249923771165344
Falsedef,429,468.0,0.18239625557073433
Mcfly85,82,473.0,0.18237657388856635
Activision45,80,473.0,0.18236537643262835
WatchingYouLikeAHawk,490,467.0,0.18235316259222828
Jakezing,1,474.0,0.1823076923076923
Paulcicero,63,473.0,0.18227019805715525
Caf3623,125,472.0,0.1822327038066182
Euskera,47,473.0,0.18218061840965116
Novidmarana,171,471.0,0.1821056299085771
DavidMendoza,30,473.0,0.18208544003417806
Ossified,81,472.0,0.18198635977598196
Fbd,73,472.0,0.18194156995222993
JFBurton,279,469.0,0.1819410617599989
thesydneyknowitall,57,472.0,0.18185199030472585
Expensivehat,55,472.0,0.18184079284878782
Tmh,46,472.0,0.18179040429706678
Callmederek,721,462.0,0.18172339182999162
P.wormer,92,471.0,0.18166333039902566
3centsoap,570,464.0,0.18164721467590256
Dr.Poison,85,471.0,0.18162413930324262
Noloop,68,471.0,0.18152896092776952
Bondego,132,470.0,0.18150266413317048
Megamix,401,466.0,0.1814702604183714
Valerian456,117,470.0,0.18141868321363538
Elian,306,467.0,0.18132299664593127
Tekleni,232,468.0,0.18129330616084025
Dcsohl,92,470.0,0.18127871501441026
Junes,156,469.0,0.18125241821981122
Dereks1x,129,469.0,0.1811012525646481
Jimintheatl,188,468.0,0.18104696213020402
SimsFan,100,469.0,0.18093888945354694
Nsh,95,469.0,0.1809108958137019
Cindery,365,465.0,0.18088409082687182
Markreidyhp,264,466.0,0.18070323468661764
B3virq3b,249,466.0,0.18061925376708257
Adm58,34,469.0,0.18056937340759258
PlasmaTime,94,468.0,0.18052068170111749
Pogogunner,86,468.0,0.18047589187736546
Davidpk212,78,468.0,0.1804311020536134
WriterFromAfar755,144,467.0,0.1804160027149524
Abdelkweli,202,466.0,0.1803561135525393
Gaviidae,63,468.0,0.18034712113407833
JSarek,62,468.0,0.18034152240610932
Henna,54,468.0,0.1802967325823573
Shipmaster,39,468.0,0.1802127516628222
Pusher,91,467.0,0.1801192701325951
tsca,88,467.0,0.18010247394868809
Manderiko,980,454.0,0.18009653929704095
Dattebayo321,49,467.0,0.17988412355789687
CarbonLifeForm,180,465.0,0.17984832615260582
Mopza,94,466.0,0.1797514509318867
Historiograf,159,465.0,0.17973075286525672
Stringops,89,466.0,0.1797234572920417
Margana,75,466.0,0.17964507510047562
Tchadienne,138,465.0,0.1796131795779076
Skywolf,52,466.0,0.1795163043571885
Askolnick,36,466.0,0.1794267247096844
Tutthoth-Ankhre,646,457.0,0.17938041030923926
Periklis*,159,464.0,0.17934613748064132
Audacitor,81,465.0,0.17929405208367427
Castellanet,262,462.0,0.17915357569221813
Arimareiji,188,463.0,0.1791238852071271
Amazon10x,28,465.0,0.178997319501317
Phase1,26,465.0,0.17898612204537898
FoeNyx,73,464.0,0.17886464687530684
Socom49,136,463.0,0.17883275135273882
KamrynMatika,807,453.0,0.1787433439737876
Flooey,111,463.0,0.17869278315351367
Smiley77,87,463.0,0.17855841368225756
Kramden4700,17,464.0,0.17855111810904253
Lingeron,558,456.0,0.1785031068633514
Cmach7,952,450.0,0.17840131337544723
WindFish,31,463.0,0.17824488491599325
24ip,216,460.0,0.1781268034364131
Winklethorpe,343,458.0,0.17806861111924602
LtWinters,334,458.0,0.17801822256752498
VickiZ,48,462.0,0.17795544790685097
Lzur,116,461.0,0.17795154602412794
BobTheTomato,178,460.0,0.1779140517735909
Harvzsf,100,461.0,0.17786196637662385
Jeffklib,1121,446.0,0.17780903686374763
Gol,70,461.0,0.17769400453755368
Secret,24863,100.0,0.17765711322695174
BlueBonnet,123,460.0,0.1776061217352956
Chelman,116,460.0,0.17756693063951257
Benplowman,33,461.0,0.17748685160270047
Habashia,676,451.0,0.17724067984061714
Tovian,928,447.0,0.17711309775034498
Doom127,237,457.0,0.17709053056991605
Mtmdem,5,460.0,0.17694547183495296
MurphiaMan,64,459.0,0.17689118140050888
Stevenzenith,47,459.0,0.1767960030250358
EagleEyes,109,458.0,0.17675850877449875
Eliade,281,455.0,0.1765676438313215
Rmpfu89,59,458.0,0.17647857237604847
Abaddon314159,265,455.0,0.17647806418381742
GreenGopher,46,458.0,0.1764057889124514
Floridianed,110,457.0,0.17637949211785237
Mehrshad123,178,456.0,0.17637559023512936
Frise,1964,430.0,0.17637491838777306
KAS,108,457.0,0.17636829466191434
Qweedsa,123,456.0,0.17606766019683406
Obscurans,53,457.0,0.17606036462361904
Tjc,172,455.0,0.17595738248269993
Domitius,70,456.0,0.17577092761447677
Nethgirb,130,455.0,0.17572223590800168
Comedy240,57,456.0,0.1756981441508797
Pr3st0n,192,454.0,0.17568474165746464
Pikminlover,166,454.0,0.1755391747302705
Ferddog,166,454.0,0.1755391747302705
SweetCarmen,108,454.0,0.1752144485080682
Klanda,91,454.0,0.1751192701325951
Khodavand,84,454.0,0.17508007903681208
IvanKnight69,138,453.0,0.17499779496252296
Accdude92,131,453.0,0.17495860386673992
AuburnPiIot,131,453.0,0.17495860386673992
Isentropiclift,57,454.0,0.17492891338164893
QuizQuick,458,448.0,0.1748663109895278
Xerocs,35,454.0,0.1748057413663308
Birdmessenger,95,453.0,0.17475704965985572
Sentriclecub,74,453.0,0.17463947637250662
Redeemer079,105,452.0,0.1744284215549304
Terryeo,94,452.0,0.17436683554727134
IDangerMouse,18,453.0,0.17432594760624232
Tswsl1989,63,452.0,0.17419327498023218
REDYVA,175,450.0,0.17405110174353003
Islami,159,450.0,0.17396152209602594
DragonRouge,199,449.0,0.17380085583017077
Teryx,60,451.0,0.1737918634117098
Elephantus,455,445.0,0.17369566865177463
JedRothwell,156,449.0,0.17356011052750353
JMBell,83,450.0,0.17353601877038152
spider1224,631,442.0,0.17352719862047344
Pasonia,78,450.0,0.17350802513053648
Spacefarer,215,448.0,0.17350582009305945
Zserghei,135,449.0,0.17344253724015443
Anirishwoman,339,446.0,0.17343083159198536
Kijog,51,450.0,0.17335685947537335
Anecdote,851,438.0,0.17322045723519308
EatAlbertaBeef,60,449.0,0.17302263264247902
DanBlackham,58,449.0,0.17301143518654102
TheDaveRoss,186,447.0,0.17295884159734293
Brownman40,33,449.0,0.17287146698731587
EncephalonSeven,206,446.0,0.17268620077210764
Icez,49,448.0,0.17257643125020455
Quendus,186,446.0,0.17257422621272753
Langloisrg,99,447.0,0.17247175226403946
PopularMax,92,447.0,0.17243256116825642
Bigglove,229,445.0,0.1724303561307794
Arabani,22,448.0,0.17242526559504143
Ttyre,212,445.0,0.1723351777553063
Zaorish,119,446.0,0.17219911143880418
Dirak,112,446.0,0.17215992034302113
Newsmare,105,446.0,0.1721207292472381
Niteshift,102,446.0,0.17210393306333108
MurfleMan,1535,425.0,0.17204998716599282
1of3,189,444.0,0.17182179162740377
Tomnason1010,46,446.0,0.17179040429706677
AndyFinkenstadt,384,441.0,0.1717596974275137
Berasategui,144,444.0,0.17156984886879853
Bballoakie,68,445.0,0.1715289609277695
Cctoide,125,444.0,0.17146347303738743
Avogadro94,36,445.0,0.17134980163276134
BlueQ99,1063,430.0,0.17133046448769915
Wikidude57,155,443.0,0.17124681949184223
Olin,153,443.0,0.1712356220359042
Asperal,73,444.0,0.17117233918299915
Goplat,132,443.0,0.1711180487485551
SemperFideliS81,269,441.0,0.17111584371107808
Ronreed,59,444.0,0.17109395699143307
Oberonfitch,259,441.0,0.17105985643138802
Yodakii,391,439.0,0.17102965775406595
Khanaris,103,443.0,0.17095568563745395
Mexcellent,587,435.0,0.17058854689752947
Alcidebava,31,443.0,0.17055257722368555
EffK,83,442.0,0.17045909569345846
ShaleZero,151,441.0,0.17045519381073543
Jimwitz,5,443.0,0.1704070102964914
IgorTrieste,50,442.0,0.17027433767048128
Greggerr,117,441.0,0.17026483705978923
Zanthalon,114,441.0,0.17024804087588222
Subversified,384,437.0,0.17022123588905216
Garlikguy2,104,441.0,0.17019205359619216
Apollomelos,93,441.0,0.17013046758853312
Aeuio,89,441.0,0.1701080726766571
Rabbeinu,343,437.0,0.16999168804232292
Ti-30X,131,440.0,0.16995860386673994
Damsleth,106,440.0,0.16981863566751482
10014derek,149,439.0,0.16967476558556666
Orizon,68,440.0,0.1696058840046926
Szumyk,116,439.0,0.16949000756258947
Jenmoa,99,439.0,0.16939482918711637
Sastrawan,95,439.0,0.16937243427524035
Mathx314,95,439.0,0.16937243427524035
Broooooooce,284,436.0,0.16927674770753623
Fpahl,9,440.0,0.1692755590545213
Bobthefish2,213,437.0,0.16926385340635222
Stangbat,67,439.0,0.1692156698921082
Martin-C,49,439.0,0.1691148927886661
U-Two,45,439.0,0.1690924978767901
Spm,35,439.0,0.16903651059710004
Dvortygirl,581,431.0,0.16901649299125393
Bdamokos,95,438.0,0.16898781889062497
Tkalisky,359,434.0,0.16892742153598087
Supergeo,150,437.0,0.16891113354430487
Apantomimehorse,70,438.0,0.16884785069139985
Sisodia,68,438.0,0.16883665323546182
8bitJake,112,437.0,0.16869838188148267
Abigor,109,437.0,0.16868158569757566
Zazzer,164,436.0,0.16860490035125558
Bibigon,161,436.0,0.16858810416734857
Nogwa,148,436.0,0.1685153207037515
Imperialles,77,437.0,0.1685024264025675
Houstonbuildings,197,435.0,0.16840504298961737
Axiomm,1321,418.0,0.16815955168831795
Wknight8111,142,435.0,0.16809711295132207
Qaanaaq,128,435.0,0.16801873075975599
Xurtio,121,435.0,0.16797953966397294
Yeltensic42,120,435.0,0.16797394093600396
WheezyF,33,436.0,0.16787146698731586
Vasile,28,436.0,0.16784347334747085
Masculinity,76,435.0,0.1677275969053677
Gretab,258,432.0,0.16759271924188054
Munta,110,434.0,0.16753333827169853
Danthecan,569,427.0,0.16741084671716433
RuleOfThe9th,151,433.0,0.16737827073381237
Lowkeyvision,81,434.0,0.16737097516059735
Cerealkiller13,281,431.0,0.1673368746005523
Uberisaac,59,434.0,0.16724780314527923
TCNSV,232,431.0,0.16706253693007103
EurowikiJ,300,430.0,0.167058635047348
ChessAndCookies,11,434.0,0.16697906420276698
Beyond495,349,429.0,0.1669483573332139
Surplu,4,434.0,0.16693987310698394
NossB,276,430.0,0.16692426557609188
Stanstaple,138,432.0,0.1669208718855999
Pasboudin,66,433.0,0.1669023788564469
Chidel,178,431.0,0.16676020561974475
Lawlore,97,432.0,0.1666913240388707
Bigjake,1468,412.0,0.16667487239206943
Solenodon,92,432.0,0.16666333039902564
Franzeska,92,432.0,0.16666333039902564
Interesdom,81,432.0,0.16660174439136657
AnotherSolipsist,418,427.0,0.1665654387938445
Chussid,70,432.0,0.16654015838370753
Cosmokazi,70,432.0,0.16654015838370753
Fneep,59,432.0,0.16647857237604846
Lindentree,52,432.0,0.16643938128026542
Foundby,117,431.0,0.1664186832136354
Theblog,43,432.0,0.16638899272854438
DanThaMan17,36,432.0,0.16634980163276133
MrMetalFLower,81,431.0,0.1662171290067512
Jasz,8,432.0,0.1661930372496292
Craftsman2001,40,431.0,0.165987581160022
Syjytg,520,424.0,0.1659826628928369
gaylemadwin,92,430.0,0.16589409962979487
Bmaganti,86,430.0,0.16586050726198084
Clt13,78,430.0,0.1658157174382288
Zmmz,70,430.0,0.16577092761447676
XenoNeon,325,426.0,0.1656601417081116
B4rr4g3,47,430.0,0.16564215687118963
Uapatriot,110,429.0,0.1656102613486216
Czac,37,430.0,0.16558616959149958
Davidp,103,429.0,0.16557107025283857
Stillstudying,443,424.0,0.16555156083922348
Wdanwatts,30,430.0,0.16554697849571653
GGG65,91,429.0,0.1655038855172105
Irismeister,39,429.0,0.1652127516628222
Schopenhauer,38,429.0,0.16520715293485322
Gamer112,162,427.0,0.16513216443377912
Appleboy,366,424.0,0.16512045878561005
Italick,83,428.0,0.16507448030884306
Amanniste,560,421.0,0.16505276585775097
Syrcro,394,423.0,0.16489260778412684
LordKenTheGreat,185,426.0,0.16487631979245085
El.Bastardo,96,427.0,0.16476264838782476
MrVacBob,71,427.0,0.16462268018859963
Moneyballing,477,421.0,0.1645880714363235
MelForbes,52,427.0,0.1645163043571885
156.34.142.110,326,423.0,0.16451189428223445
Shaun9876,116,426.0,0.16449000756258947
CodeMonk,96,426.0,0.16437803300320936
Sven70,154,425.0,0.1643181438407963
KamrynMatika2,427,421.0,0.16430813503787323
Discombobulator,425,421.0,0.16429693758193523
Dylandlima,487,420.0,0.1642594433313982
DrHydeous,67,426.0,0.1642156698921082
Jayanthv86,119,425.0,0.1641221883618811
Itamar,111,425.0,0.16407739853812905
Ethereal,108,425.0,0.16406060235422204
GJGardner,175,424.0,0.16405110174353002
TimLambert,100,425.0,0.16401581253047
Chuthya,153,424.0,0.16392792972821188
Goo2you,132,424.0,0.16381035644086278
Marsden,175,423.0,0.16366648635891465
AlexNebraska,96,424.0,0.16360880223397858
ArielGlenn,89,424.0,0.16356961113819554
Crystalfile,220,422.0,0.16353381373290451
Thelittlegreyman,251,421.0,0.16332275891532827
Taubblindheit,316,420.0,0.16330206084869825
CMJMEM,298,420.0,0.16320128374525616
Crux,131,422.0,0.16303552694366302
HalfOfElement29,108,422.0,0.1629067562003759
Diesel-50,650,414.0,0.16286434368265376
Celain,26,423.0,0.16283227589153282
Macropode,94,422.0,0.1628283740088098
Shagie,153,421.0,0.16277408357436574
石,218,420.0,0.16275338550773571
GeeAlice,76,422.0,0.16272759690536773
Maayanh,64,422.0,0.16266041216973967
Guapovia,45,422.0,0.16255403633832857
KS,92,421.0,0.1624325611682564
UgenBot,20,422.0,0.16241406813910342
TheOverflow,293,418.0,0.16240405933618035
Amir1,17,422.0,0.1623972719551964
Caligvla,13,422.0,0.16237487704332038
Willydick,76,421.0,0.16234298152075233
Vpopescu,57,421.0,0.16223660568934123
Magpie1892,123,420.0,0.16222150635068022
Diablo-D3,188,419.0,0.16220080828405017
DenisRS,110,420.0,0.16214872288708315
Ciraric,309,417.0,0.16210902359906906
Davkal,151,419.0,0.16199365534919696
Salvag,13,421.0,0.16199026165870498
Terrafermat,144,419.0,0.16195446425341392
Tree&Leaf,72,420.0,0.16193597122426093
Abtmcm,63,420.0,0.16188558267253988
Euthymios,60,420.0,0.16186878648863287
Congolese fufu,190,418.0,0.1618273903553728
ZacharyS,39,420.0,0.16175121320128374
Gareon,100,419.0,0.1617081202227777
Bltpdx,20,420.0,0.16164483736987265
Dottoreso,83,419.0,0.1616129418473046
Rsheptak,82,419.0,0.16160734311933558
Jpmonroe,461,413.0,0.16142156871189636
Jboyle4eva,42,419.0,0.16138339400057536
Separa,105,418.0,0.16135149847800734
AlexanderWinston,30,419.0,0.1613162092649473
Kyla,23,419.0,0.16127701816916426
AWilliamson,19,419.0,0.16125462325728823
SciAndTech,497,412.0,0.16123850753416516
Andrew4010,213,416.0,0.16118693032942916
Salazar,120,417.0,0.16105086401292704
Neil,21665,103.0,0.1609062273359185
Brylcreem2,87,417.0,0.16086610598994985
Sakis79,271,414.0,0.1607424257824007
Bcnviajero,164,415.0,0.1605279772743325
Barnham,215,414.0,0.16042889701613638
Cornerbock,67,416.0,0.16036951604595437
Shibumi2,63,416.0,0.16034712113407834
Snillet,57,416.0,0.1603135287662643
Julius1990,119,415.0,0.16027603451572725
Agoodperson,296,412.0,0.16011316321239508
AdmiralTreyDavid,77,415.0,0.16004088794102903
Chaser2,411,410.0,0.1599877861595999
behmod,62,415.0,0.15995690702149393
WmE,58,415.0,0.15993451210961793
כתר,95,414.0,0.15975704965985574
Pokey5945,119,413.0,0.1595068037464965
Editor88,317,410.0,0.1594615057305134
Romihaitza,39,414.0,0.15944352089359143
Dreddnott,166,412.0,0.15938532857642435
Imhungry,898,401.0,0.1592528282189671
Cephyr,72,413.0,0.15924366353195324
LaraBot,275,410.0,0.15922635915581518
JavMilos,112,412.0,0.15908299726609806
gordonjcp,21,413.0,0.15895812840553397
Canuckman,82,412.0,0.1589150354270279
Rhetoricalwater,134,411.0,0.1588215538968008
76,99,411.0,0.15862559841788562
Bukrafil,95,411.0,0.1586032035060096
Buffadren,63,411.0,0.15842404421100142
Bua333,106,410.0,0.15828017412905326
3leopard,106,410.0,0.15828017412905326
Csnewton,32,411.0,0.15825048364396224
NL-Ninane,76,410.0,0.1581122122899831
Treelo,620,402.0,0.158080997228199
Mountlovcen8,128,409.0,0.158018730759756
Ertz,120,409.0,0.15797394093600398
Sko1221,188,408.0,0.15797003905328094
Cybbe,111,409.0,0.1579235523842829
Garrickdaft,110,409.0,0.15791795365631392
Slumdog102,110,409.0,0.15791795365631392
Mwl,22,410.0,0.1578098809796568
Atsakiris,70,409.0,0.1576940045375537
Nina-no,44,409.0,0.15754843761035955
GoodCop,177,407.0,0.1575238376610065
Pizzahunks,37,409.0,0.1575092465145765
DIREKTOR,212,406.0,0.15733517775530628
Swirlix,156,406.0,0.15702164898904197
DollyD,669,398.0,0.1568168733602187
Justen,322,403.0,0.15679719167805076
Spacebirdy,115,406.0,0.15679210114231276
Mindbunny,209,404.0,0.1565491508021685
Schnoatbrax,106,405.0,0.15635709720597635
MichelleG,294,402.0,0.15625581191030322
Inkbottle,145,404.0,0.15619083221215216
Collingwood,349,400.0,0.15579451117936774
Caernarvon,140,403.0,0.15577822318769174
TipPt,125,403.0,0.15569424226815667
Stockdiver,38,403.0,0.1552071529348532
Sophrosune,37,403.0,0.1552015542068842
Didie,169,401.0,0.15517135552956213
Spudinator,580,395.0,0.15516474041713108
Ichbinbored,11,403.0,0.15505598727969006
JohnHistory,52,402.0,0.1549009197418039
Panzertank,114,401.0,0.15486342549126683
Trolleybus,97,401.0,0.15476824711579376
Vodomar,63,401.0,0.15457789036484756
Richardchilton,38,400.0,0.15405330678100707
Aeæ,102,399.0,0.154027009986408
Vitaly,37,399.0,0.15366309266842265
Flehmen,31,399.0,0.15362950030060862
KensingtonBlonde,407,393.0,0.1534269297092624
Reperire,28,398.0,0.15322808873208624
Roadrunnerz45,2550,361.0,0.15311731143914872
HaugenErik,139,396.0,0.15308031676741507
5faizan,560,389.0,0.15274507355005867
Autumnleaf,49,396.0,0.15257643125020456
BlueFen,218,393.0,0.15236877012312033
Diba,131,394.0,0.15226629617443224
JLDW,182,393.0,0.15216721591623616
Kama,37,395.0,0.1521246311299611
TurquoiseThreads,104,394.0,0.1521151305192691
!---slappdash---!,71,394.0,0.15193037249629193
DixiePixie,66,394.0,0.1519023788564469
Semifreddo,521,386.0,0.1513728770054213
Oggleboppiter,234,390.0,0.15130450361677827
Yellowbeard,67,392.0,0.15113874681518513
Imageboy1,1289,374.0,0.15105731547023285
Blackadam2,112,391.0,0.151006074189175
Schlitzer90,111,391.0,0.15100047546120599
Cyopardi,39,392.0,0.15098198243205296
Alaric,175,390.0,0.15097417866660695
Sippan,33,392.0,0.15094839006423894
InkSplotch,1080,375.0,0.15027179670932608
Dwr12,328,385.0,0.14990770712278786
Sugarpine,291,385.0,0.14970055418793465
Smartguy777,383,383.0,0.1494464063918524
JustGettingItRight,239,385.0,0.14940942033354637
Dennymeta,97,387.0,0.14938363173117838
Hikingdom,136,386.0,0.1492173667373542
Indiver,63,387.0,0.1491932749802322
Ds.mt,54,387.0,0.14914288642851115
Heltec,282,382.0,0.14849631948236747
82,70,385.0,0.14846323530678446
DemocraplypseNow,188,381.0,0.14758542366866556
BrowardPlaya,25,383.0,0.14744206177894845
Mutebutton,193,380.0,0.1472288019238952
RandyKaelber,184,380.0,0.14717841337217416
Ipromise,99,381.0,0.14708713687942407
NotAnIP83:149:66:11,2661,343.0,0.1468156933206314
O.Waqfi,66,379.0,0.1461331480872161
Bennose,104,378.0,0.14596128436542294
Bec-Thorn-Berry,1114,363.0,0.14584676884488768
MyspaceMan12,70,378.0,0.14577092761447677
ShortJason,1256,359.0,0.1451033266780249
Memmke,71,376.0,0.145007295573215
Djskein79,66,376.0,0.14497930193336997
Jasabella,169,374.0,0.14478674014494675
Gustuv,82,374.0,0.14429965081164328
DCary,67,374.0,0.1442156698921082
Khalif,100,373.0,0.14401581253047002
Jscott,646,365.0,0.1439957949246239
CrazytalesPublic,223,371.0,0.1439352253014269
Mikeage,60,373.0,0.1437918634117098
Shaericell,52,373.0,0.14374707358795774
Cylonhunter,389,368.0,0.14371076799043564
Arce,42,373.0,0.14369108630826768
Comic,97,372.0,0.1436144009619476
Snuffles72,19,373.0,0.14356231556498056
CloneDeath,76,372.0,0.14349682767459848
Luis1972,320,368.0,0.14332445576057426
EKN,77,371.0,0.14311781101795212
Alibabs,144,370.0,0.14310831040726008
Empezardesdecero123,67,371.0,0.14306182373826207
Stepanovas,96,370.0,0.14283957146474782
WikiSpaceboy,91,370.0,0.14281157782490278
Efansay,60,369.0,0.14225340187324825
MinaretDk,196,367.0,0.1422455981078022
Steiger,52,369.0,0.1422086120494962
4kinnel,46,368.0,0.14179040429706677
SkArcher,30,368.0,0.14170082464956268
Dhaifley,83,367.0,0.1416129418473046
jscott,173,365.0,0.1413475965952843
BeakerK44,81,365.0,0.1408325136221358
ChemistryProf,134,364.0,0.14074463081987773
TheChief,76,363.0,0.14003528921306002
EleoTager,135,361.0,0.13959638339400057
JimmySmitts,117,361.0,0.13949560629055846
Madd4Max,39,362.0,0.13944352089359144
RobNY,2718,323.0,0.139442513122557
Zifnabxar,77,361.0,0.13927165717179826
Suffice,51,361.0,0.13912609024460412
Bazzajf,112,360.0,0.13908299726609807
Banzai777,82,360.0,0.1389150354270279
Ro098,4,361.0,0.13886295003006086
Manopingo,184,358.0,0.1387168749106357
Youngwebprogrammer,174,358.0,0.13866088763094564
AttishOculus,95,359.0,0.13860320350600958
GregNorc,68,359.0,0.13845203785084642
Feddhicks,59,359.0,0.13840164929912538
Rainbowwarrior1977,51,359.0,0.13835685947537335
WBOSITG,17688,102.0,0.13825547081856848
Grandmasterka,17636,102.0,0.1379643369641802
BoNoMoJo,36,358.0,0.13788826317122288
Excaliburo,96,357.0,0.13783957146474782
REX,153,356.0,0.13777408357436574
DanishWikipedian,188,355.0,0.13758542366866555
Olando,310,353.0,0.13749923771165345
Matthew2c4u,66,356.0,0.13728699424106228
Driken,39,356.0,0.13713582858589912
Naconkantari,17481,102.0,0.13709653412898434
Armeisen,119,354.0,0.1368144960541888
Baseballmes,14,355.0,0.1366112450020586
Ragesock,215,349.0,0.1354288970161364
Schwalbe,119,350.0,0.13527603451572726
Mjal,5940,265.0,0.13517392233100023
Terinjokes,151,349.0,0.13507057842612005
Marciamaria,73,350.0,0.135018493029153
Tropicality,72,350.0,0.135012894301184
Jmount,94,349.0,0.13475145093188673
Jacina,1604,327.0,0.1347439917035465
No31328,112,348.0,0.13446761265071344
Jay*Jay,245,346.0,0.1344430127013604
Gimmiet,169,347.0,0.13440212476033137
Shard,91,348.0,0.13435003936336432
Zchangu,19,349.0,0.13433154633421132
CygnetSaIad,64,348.0,0.1341988737082012
Kwsn-pub,163,346.0,0.13398391700790194
Gazwim,20,348.0,0.13395252967756494
Unbehagen,150,346.0,0.13391113354430487
Trey56,62,347.0,0.1338030608676478
CiaraBeth,60,347.0,0.1337918634117098
WelcomeAtlas,134,345.0,0.1334369385121854
Sneltrekker,49,344.0,0.13257643125020457
SimpsonsFan2008,33,343.0,0.1321022362180851
Xor24,91,342.0,0.13204234705567203
Weikang,5,343.0,0.13194547183495295
Drla8th!,246,339.0,0.1317563037370217
Gxti,53,341.0,0.13144498000823443
LittleTony,151,338.0,0.13083980919535082
Crispy1989,550,332.0,0.13076600934729168
Deepblue06,272,336.0,0.1307480245103697
Allgoodnamesalreadytaken,63,338.0,0.13034712113407834
Zigthel,197,336.0,0.1303281199126943
Gvorl,116,337.0,0.13025923833182024
Tembelejderha,46,338.0,0.13025194275860524
216.153.214.94,395,332.0,0.12989820651209583
Joevanisland,51,337.0,0.12989532101383489
Tails0600,162,335.0,0.12974754904916372
Mlpearc,9347,201.0,0.12963340390601719
Wiggles,217,333.0,0.12928624831822827
Tubular,23,334.0,0.12858471047685657
Soulresin,74,333.0,0.1284856302186605
Mabm,6,333.0,0.1281049167167681
Nimbat230,192,330.0,0.12799243396515694
Timothy001,91,330.0,0.1274269624402874
Gonfaloniere,63,330.0,0.12727019805715525
Bassistphysicist,116,328.0,0.12679769987028178
Kinderboy,80,328.0,0.12659614566339758
Spinn,74,328.0,0.12656255329558355
Two-Sixteen,59,328.0,0.12647857237604845
TheDestitutionOfOrganizedReligion,246,325.0,0.12637168835240634
HeimAway,176,326.0,0.12636439277919131
Krugs,97,327.0,0.1263067086542553
Facethefacts,256,324.0,0.126043060247481
Shimdidly,155,325.0,0.12586220410722684
Stormz,272,323.0,0.1257480245103697
Smiley4541,545,319.0,0.12573801570744667
DCLXVI,59,325.0,0.1253247262222023
205.157.110.11,163,323.0,0.1251377631617481
龗,224,322.0,0.12509467018324205
Elaragirl(AWB),49,324.0,0.12488412355789688
Hackmiester,245,321.0,0.12482762808597578
PassaMethod,1271,306.0,0.1248026922129446
Hawkey131,627,315.0,0.12465864986244356
Jaymacdonald,206,321.0,0.12460927769518457
ThePeepShow,66,323.0,0.12459468654875458
K37,818,312.0,0.12457416075067744
Davetunney,59,323.0,0.12455549545297154
Fthepostingquota,188,321.0,0.12450850059174247
068152,50,323.0,0.1245051069012505
Xebat,46,323.0,0.12448271198937447
Wardhog,46,322.0,0.12409809660475908
Mythio,181,320.0,0.12408469411134407
Icewedge,10618,168.0,0.1240570794623154
DiLuna25,107,321.0,0.12405500362625303
Mrlob,10,322.0,0.12389654239787488
Edtropolis,38,321.0,0.12366869139639165
Eon,117,319.0,0.12334176013671233
Ronjones,167,318.0,0.12323708115054721
Brianherman,1186,302.0,0.12278833879711759
FluffyPug,24,318.0,0.12243646305097944
Feldspaar,276,314.0,0.12230888096070726
NiceHotShower,113,315.0,0.12178090368637476
Chafford,21,316.0,0.12165043609784165
Kobnach,226,312.0,0.12125971379302622
LeftCoastMan,156,313.0,0.12125241821981123
Pipermantolisopa,45,314.0,0.121015574799867
Peterwats,164,312.0,0.12091259265894788
Kpavery,69,313.0,0.12076532888650775
Enviroknot,60,313.0,0.1207149403347867
CE,54,313.0,0.12068134796697268
Pinky49,108,312.0,0.12059906389268357
Marcushan,24,313.0,0.12051338612790251
Coumarin,70,312.0,0.12038631222986138
